,Id,Comment,Comment time,Reply
125,eZg4026rlAM,"Đã đặt 
Chiều nay đi nhận máy thôi",2023-02-18T06:30:38Z,
126,eZg4026rlAM,Mới lấy kích hoạt tối qua. Bản 12gb 512. Cảm nhận ban đầu ấn tượng về pin. Khi cài đặt theo cá nhân thì khi sạc đầy 100% lúc rút ra không bị tụt liền xuống 99%. Thời gian chờ tốt giống giống ip14 pm mình vừa bán.,2023-02-18T06:27:53Z,"Lý do gì bạn chuyền từ 14 prm qua s23utr vậy<>Mình mua được 3 ngày bản 8G xài cứ hồi hộp vì hối hận ko mua bản 12G. 12G mặc định ko bật RAM ảo, 8G mua về nó bật sẳn đúng hao pin luôn<>​@@7979pandabật ram ảo làm hao pin hơn hả bác ?"
127,eZg4026rlAM,Đã có trên tay mây rất mượt nha ae ốp cũng rất đa dạng đẹp,2023-02-18T06:27:05Z,
128,eZg4026rlAM,7:03 hài vãi nha Rương ơi.,2023-02-18T06:14:41Z,
129,eZg4026rlAM,Kênh vật vờ là kênh chuyên nghiệp khách quan nhất Việt Nam r,2023-02-18T06:11:33Z,"Thay mặt a Rương, cảm ơn bác nha

🌟 _Long Ngọng_ 🌟<>Số 2 thôi bạn, thua kênh vinh xô kkl<>Sao khách quan bằng kênh vinh xô 😆<>Chuẩn luôn. Mình thấy kênh Schanel, aetivi chuyên review iphone là chính, bởi họ toàn dùng iphone<>hợp ý mình thì khách quan thôi. khác cái là ifan rồi 😀😀"
130,eZg4026rlAM,Đánh giá chi tiết s23 đi ạ 😂 nghe bảo sẽ kén người mua,2023-02-18T06:09:19Z,
131,eZg4026rlAM,có con máy mà review 5 lần ko xong à,2023-02-18T06:07:58Z,"Ý kiến thì next .<>10 video mới xong haha<>Bài này là ĐÁNH GIÁ CHI TIẾT nhé bạn, còn những bài trước đó đang là đánh giá nhanh, đánh giá sau 3 ngày thôi

🌟 _Long Ngọng_ 🌟"
132,eZg4026rlAM,4:00 tại s bạn nữ làm móng tay lại không làm ngón giữa thế?? 🫤🫤,2023-02-18T06:01:47Z,chắc là để mốt lòng đó bạn
133,eZg4026rlAM,Việc tương thích với Instagram Google đã làm từ Pixel 5 😂,2023-02-18T05:58:53Z,Rác công nghệ<>đồng ý từ pixel 5<>Và có ai thèm dùng con rác google ko 🥴
134,eZg4026rlAM,Mình thấy bạn phân tích về s23 utra rất hay năm nay sam sung không nâng cấp nhiều nhưng thực sự vẫn tạo lên 1 siêu phẩm đáng mua bạn a !,2023-02-18T05:57:43Z,"Thay mặt anh Rương, cảm ơn bác nha 

🌟 _Long Ngọng_ 🌟<>@@realvatvostudiorương 😂😂😂"
135,eZg4026rlAM,"Oneui tối ưu vẫn ch bằng color os, mình đang dùng color os nội địa trên oneplus 8T, và k bao giờ phải tắt đa nhiệm cả, có những app mình mở từ sáng hôm trước đến hôm sau mở lại nó vẫn giữ đa nhiệm trong khi còn mình mở cả chục app nữa vẫn giữ tốt( mk k hay chơi game những có test qua thì vẫn giữ đa nhiệm đc cả genshin và PUBG và liên quân cùng 1 lúc được luôn)",2023-02-18T05:56:06Z,"Tốn pin thôi<>Về cơ bản phải chấp nhận thôi bác, UI nhiều tuỳ biến, ứng dụng trong nền nên giữ đa nhiệm là khó đấy 

🌟 _Long Ngọng_ 🌟"
136,eZg4026rlAM,ảnh ngon quá:,2023-02-18T05:48:24Z,
137,eZg4026rlAM,Mấy con samsung bây giờ dùng có hay bị hở lưng ko ae,2023-02-18T05:47:18Z,"Dùng nhiều thì bị nhé nhưng cũng ít nhất 3 năm mới bị<>s9 + lúc mới ra đến giờ chưa bị ảnh hướng đến màn dùng trần chỉ dán bảo vệ thôi. 1 lân chơi ngu lúc mới mua thả 1m6 up mặt điện thoại xuống sàn gạch kêu cái bốp tưởng vỡ r chứ ai ngờ nó còn nguyên tới giờ giờ máy chỉ nứt 1 đường ở giữa 2 cái cam nó dùng trần nên chị chốc sơn con lại con nguyên . kháng nước vẫn ok mặc dù bị nút kính bảo vệ cam<>Cứ dùng thôi bác, bị sao thì có bảo hành thôi mà 🤣

🌟 _Long Ngọng_ 🌟"
138,eZg4026rlAM,Có nên bán 13prm mua s23 ultra ko ae nhỉ . Xin lời khuyên,2023-02-18T05:42:33Z,2 con nó same same nhau thôi tuỳ sở thích của bạn.<>Cũng đang tính vậy đây. Nhưng ko biết sao nữa<>Tầm này thì thích ios dùng 13pm thích android dùng s23u<>Cơ mà mình đang dùng xsm mới nhận s23ultra hôm qua. Thoát được cái tai thỏ thiệt là dễ chịu. 😅<>Mk vừa bán 13 prm để sang này
139,eZg4026rlAM,"mới ra trade in con S22U về,dc 14tr2 bù thêm lên con này,mới cầm dc 1 tiếng,đang test xem ntn :D cái cần là pin chứ camera biết là nâng cấp nhưng ko quan tâm mấy,với thấy nhân viên dán màn dễ hơn con S22U kia,kì vọng pin ngang con 13 Pro đang dùng là ổn r",2023-02-18T05:29:35Z,"Bác dán màn loại gì ở đâu vậy bác ?<>@@tai95 ra quán nhờ dán giùm á bạn,200k/miếng,cường lực ạ<>Bù thêm nhiu á Tân? Với đổi qua con 512GB hay 256GB hay 1TB á?<>@@nguyenhoangminhnhm3388 như ở cellphones t đổi thì 256 lên 12 512 cần khoảng 12tr<>@@nguyenhoangminhnhm3388 còn xem trợ giá với tình trạng máy nữa"
140,eZg4026rlAM,Seven,2023-02-18T05:26:20Z,
141,eZg4026rlAM,Six,2023-02-18T05:24:17Z,
142,eZg4026rlAM,Thứ 6,2023-02-18T05:23:51Z,
143,eZg4026rlAM,Fifth,2023-02-18T05:22:45Z,
144,eZg4026rlAM,Four,2023-02-18T05:18:40Z,
145,eZg4026rlAM,Third,2023-02-18T05:14:30Z,
146,eZg4026rlAM,first :),2023-02-18T05:09:13Z,
147,eZg4026rlAM,"Mua ngay Galaxy S23 Series tại SamCenter, Có sẵn hàng, giá luôn tốt nhất: http://bit.ly/samcenters23vv",2023-02-18T05:08:51Z,
148,zKYZFj5QFeA,Bao nhiêu vậy ak,2023-09-22T09:08:15Z,
149,zKYZFj5QFeA,Ko bt tắt gos gắn sò sẽ ntn nhỉ,2023-08-22T09:22:08Z,
150,zKYZFj5QFeA,Tần số quét cao để làm gì samsung làm hiệu năng thừa ko dùng tới thì nhiều,2023-05-01T14:47:15Z,"Đầy hãng làm ra đó, với trừ game với video ra thì 120Hz với 60Hz phân biệt đc rõ ràng. Sam mà ko có thì dễ bị tụt hậu trước mấy hãng Tàu<>Ngu"
151,zKYZFj5QFeA,"Cảm ơn bạn, đánh giá đúng thực tế hơn. Vì đâu phải ai cũng dùng điện thoại phòng máy lạnh. Sẽ tốt hơn nếu bạn đánh giá chi tiết về nhiệt độ và hiệu năng ngoài trời. 

Cảm ơn bạn!",2023-04-03T12:57:55Z,
152,zKYZFj5QFeA,nhiệt độ 05:23 - 08:33,2023-03-08T12:03:24Z,
153,zKYZFj5QFeA,S23 ultra k chỉnh dc 120fps trên game tốc chiến,2023-02-28T09:07:17Z,
154,zKYZFj5QFeA,Năm nay ss giới thiệu khả năng gaming trong sự kiện luôn mà. K hề đơn giản,2023-02-21T13:17:57Z,Năm nào cũng giới thiệu hết bác
155,zKYZFj5QFeA,"Z fold cho chỉnh tỷ lệ app thành 16:9 hay 3:4 mà, chơi game bao đâm",2023-02-21T12:58:40Z,
156,zKYZFj5QFeA,Đang xài S23 Ultra. Cảm giác chơi Genshin còn thua 12T Pro dù đã adb xoá gos. Mà ông này kêu chơi k drop,2023-02-20T16:46:48Z,"Người ta là người chơi trải nghiệm cơ bản nhìn cấp có 33 dàn toàn những con cơ bản hiệu ứng ko nhiều lúc bung skills thì làm gì chồng hiểu ứng dc mà drop, bản thân con s23 ultra mà chạy ngoài đồng đánh quái cơ bản với skill từng con từ từ thì vẫn xử lý bt dc người ta chơi sao thấy vậy nói chứ như bố nhiều nhân vật bung chiêu đổi người liên tục chả drop sâu bao nhiêu kênh đánh giá rồi chứ riêng gì tinhte<>@@_ollie.e nói nhiều thế? Ngay cả vào game đứng trong thành thôi cảm giác cũng k mượt r pa<>Bị bóp hiệu năng đó😊😊. Nhưng mình thích nó bóp như thế vì xai ko hết.<>@@SG1975...Preeee vâng trong thành đông npc thế thì chả ko mượt người test thì chạy ngoài đồng thế kia thì chả nhận xét như vậy. Nói mà ko biết nghĩ<>@@_ollie.e mía clg nói cũng đc luôn á. T đứng trong thành chỗ ít người OK chưa?"
157,zKYZFj5QFeA,B cho hỏi ram 8g dùng bthuong  k quá nhiều ứng dụng chạy nền liệu nó có lang k nhỉ,2023-02-20T15:19:18Z,"Nếu muốn ổn và thoải mái trong 2-3 năm tới thì mình khuyên bạn làm bản 12-16GB RAM nhé vì cái UI ngày càng nặng cần nhiều ram<>@@thor6109   mình dùng con s9 5 năm nay r bác 
Ram6  mà  vẫn dg dùng phà phà nè bác 
Mỗi  tội pin kém<>​@@thor6109 commend hay nè<>vô tư đi bạn"
158,zKYZFj5QFeA,thiết kế đẹp,2023-02-20T15:03:58Z,thấy xấu vl
159,HiAigBLn0lY,Note 10 vẫn sống tốt ... cụm camera trên note 10 vẫn là đẹp và gọn nhất,2023-07-21T20:18:31Z,
160,HiAigBLn0lY,Dăm ba con anroi  bảo mật gẻ.😂,2023-03-12T02:42:49Z,
161,HiAigBLn0lY,S10 vẫn còn xài tốt. Khi nào trúng số mua S23 Ultra liền 😆,2023-02-09T10:12:50Z,
162,HiAigBLn0lY,"Đang xài S22Ultra vẫn còn rất ngon, không biết có nên nâng cấp hay ko đây",2023-02-06T18:39:38Z,Mình xài S9 mà thấy còn ngon vl không có gì chê luôn ấy.
163,HiAigBLn0lY,Đẹp quá ta,2023-02-06T16:15:56Z,
164,HiAigBLn0lY,Đẹp quá ta,2023-02-06T16:15:41Z,
165,HiAigBLn0lY,Mé mới mua S22+ năm rồi :3,2023-02-06T15:54:39Z,
166,HiAigBLn0lY,"Cụm cam làm to phong cách hơn dòng giá rẻ của sam rồi khác biệt tí nữa thì ok.  Viền đẹp rồi, màn và viền phẳng tí nữa thì đẹp",2023-02-06T11:09:00Z,
167,HiAigBLn0lY,"nói chung thiết kế giờ bảo hoà quá, giờ các hãng chỉ nên tập trung phần mềm ổn định vs pin cho ngon là ok",2023-02-05T03:32:56Z,
168,HiAigBLn0lY,Thực tế màu tím hay màu xanh nhìn bắt mắt hơn a oi,2023-02-04T02:55:15Z,
169,HiAigBLn0lY,vẫn dùng note 10+  vẫn ngon chán,2023-02-04T02:36:42Z,
170,HiAigBLn0lY,Mấy bố miền nam nc chán thật,2023-02-03T18:46:25Z,
171,HiAigBLn0lY,Pin này chắc tụt quần,2023-02-03T11:13:07Z,
172,HiAigBLn0lY,Thiết kế S23 Ultra tuy chỉ thay đổi một chút nhưng thực sự sẽ mang lại cảm giác cầm nắm sử dụng tốt hơn so với S22 Ultra (cạnh vát vuông hơn),2023-02-03T03:54:53Z,
173,HiAigBLn0lY,Rồi có bị bung keo ốp lưng ko? =)))),2023-02-03T00:25:43Z,
174,HiAigBLn0lY,Mình đang sài s20fe tính lên s23 mà thầy cũng k cần mấy. Nếu lên thì lên s23u luôn,2023-02-03T00:04:01Z,
175,HiAigBLn0lY,Màu xanh đẹp dã man. Ôi tui mê cái camera quá 😭,2023-02-02T17:59:44Z,
176,HiAigBLn0lY,Điện thoại giờ bão hoà rồi,2023-02-02T17:28:01Z,
177,HiAigBLn0lY,"Thôi khuyên các bạn đừng mua samsung, màn dạo này hay chết lắm.",2023-02-02T16:19:25Z,
178,HiAigBLn0lY,nhìn thiết kế chả khác quái s22 ultra vậy nhỉ,2023-02-02T14:45:49Z,
179,HiAigBLn0lY,"Tê lê ông nội ơi! Ông đọc te le một lát nữa vợ ông cho ông tè lè bây giờ àh! Đọc riết rồi mỗi người đọc một nẻo, người Anh cũng lắc đầu với dân mình kkk",2023-02-02T13:21:47Z,
180,HiAigBLn0lY,bộ phận thiết kế không được trả lương hay sao ý ,2023-02-02T13:02:25Z,
181,HiAigBLn0lY,tuyệt,2023-02-02T13:02:06Z,
182,HiAigBLn0lY,"Hỏi ad, S23 U đã trang bị Ram LPDDR5X chưa???",2023-02-02T11:13:00Z,
183,HiAigBLn0lY,Chờ s23 ultra đã đời nghe trên 32tr thấy đau thận quá chắc mua galaxy fold 4 27tr dùng đỡ . Ngèo không đua nổi ...!,2023-02-02T10:49:03Z,"Đâu có ông bản 128 đồ tầm 23tr hơn thôi<>khuyến mãi này nọ tầm 2 mấy ah,<>bản 8/256G có 22 thôi kìa, mới ra mà cho mã giảm tận 10 củ<>@@lebaquynhanh9100 cho xin link bạn ơi<>@@anhtuninh199 lazada nhé, hôm qua giảm còn 20 củ cho ultra 8/256"
184,HiAigBLn0lY,"Không bị tự nhiên nó ""sọc"" thì dám đụng chứ giờ ớn quá :(",2023-02-02T10:25:21Z,
185,HiAigBLn0lY,Viền mỏng cầm toàn chạm vào màn hình bất tiện lắm,2023-02-02T09:13:35Z,
186,HiAigBLn0lY,Mình thấu xấu,2023-02-02T07:39:51Z,
187,HiAigBLn0lY,"Tui tra pronounce google tất cả đều đọc là ÂU- TRA, không biết cha này đọc ÂN TRA từ đâu ra.",2023-02-02T07:25:27Z,
188,HiAigBLn0lY,Đợi  khi nào  ss thực  sự  có  thiết  kế  mới  lạ  thì  mới  lên  đời!giờ  thì  cứ  vẫn trung thành với  note20ultra đã,2023-02-02T07:08:49Z,"Đang sài note 9 tính lên note 20 untra , sài pin cầm ko pạn<>@@LinhNguyen-mu2lp dùng  liên  tục  thì  chỉ  được  tầm  5h thôi!nói  chung pin  giờ  ko phải  là  vấn đề lớn hết  thì  sạc thôi.<>@@LinhNguyen-mu2lp pin note20u tệeee<>Pin tụt nhanh"
189,HiAigBLn0lY,"Khai tử dòng note, tiếp dòng S nhưng vẫn có Spen",2023-02-02T05:59:42Z,
190,HiAigBLn0lY,"Không thấy khác gì hết, dù có nâng cấp nhưng đối với người sử dụng normally thì hoàn toàn không khác biệt với S22 ultra. Năm nay Samsung có thể làm cho người dùng thất vọng về mặt thiết kế thẩm mỹ không khác thế hệ cũ.@@",2023-02-02T05:28:50Z,
191,HiAigBLn0lY,Máy công nhận là rất đẹp luôn !,2023-02-02T05:19:06Z,
192,HiAigBLn0lY,Máy công nhận là rất đẹp luôn !,2023-02-02T05:19:00Z,
193,HiAigBLn0lY,Ok máy  ðep.  Nhưng  S22 ultra mình ðang xài vẫn còn I'm pru ok 👍,2023-02-02T05:11:16Z,
194,HiAigBLn0lY,"Quá tuyệt vời, nhưng với kinh tế hạn hẹp mình sẽ chọn IP14promax cho sự an toàn kk",2023-02-02T05:02:45Z,
195,HiAigBLn0lY,"Sao lại đọc là ân tra nhỉ,mình tưởng phải đọc là un tra chứ",2023-02-02T04:16:08Z,"Tui tra pronounce google tất cả đều đọc là ÂU- TRA, không biết cha này đọc ÂN TRA từ đâu ra.<>@@longkim8715 kệ đi ông Vinlish ấy mà"
196,HiAigBLn0lY,"vẫn để bút bên trái nhỉ =)) , thật là hàiii",2023-02-02T04:03:19Z,
197,HiAigBLn0lY,Cái cằm màn hình vẫn còn hơi dày chứ ko đều như s23 plus nhỉ,2023-02-02T03:48:51Z,Giới hạn phần cứng rồi
198,HiAigBLn0lY,"Note 10+ ngoài bung nắp lưng ra thì vẫn còn ngon, hẹn S24 Ultra",2023-02-02T03:21:11Z,"Chuẩn 😁😁😁<>Note 20 ultra 5G vẫn bị bung nắp lưng nhé! Rõ chán...<>Đây cũng bị bung nắp lưng, mua hủ keo 10k về tự dán luôn cho nhanh và đỡ tốn tiền 🤣"
199,HiAigBLn0lY,"Người DCT xưng hô anh em, mình thật không ổn chút nào!",2023-02-02T02:56:40Z,
200,HiAigBLn0lY,Lúc trước xài điện thoại Sony rất mượt xài lâu cũng vậy. Chắc tại ít ứng dụng hơn ss,2023-02-02T02:44:41Z,
201,HiAigBLn0lY,"khi nào màn hình hết cong thì tôi bỏ ip qua dùng samsung, cong cong thấy gai mắt ghê",2023-02-02T02:38:40Z,Thì cứ dùng ip đi thôi nè.
202,HiAigBLn0lY,Note 10 xài còn đẹp chán😂,2023-02-02T02:37:21Z,Rất đẹp<>Me too 😁😁😁<>Nhưng sao bằng 23u haha
203,HiAigBLn0lY,Với1 cái nhỏ gọn mà quá trời công nghệ đỉnh cao nhất . Dù thích iphone cũng rất mê công nghệ ss,2023-02-02T02:30:41Z,
204,HiAigBLn0lY,Đang xem video này bằng con s21 fe . Nhìn s23u này công nhận sướng,2023-02-02T01:58:11Z,me too
205,HiAigBLn0lY,"thiết kế samsung ko phải gu của mình,nhìn kiểu nữ tính sao sao á",2023-02-02T01:18:10Z,Hồi trước mình cũng thấy vậy nhưng dòng note qua ultra này vuông vức mạnh mẽ mà bạn
206,HiAigBLn0lY,Dep qua ma ko co tien mua chán,2023-02-02T01:09:24Z,
207,HiAigBLn0lY,Đang xài note 9 vs ip14 promax. Chắc nâng cấp note 9 lên s23 quá,2023-02-02T01:09:18Z,
208,HiAigBLn0lY,"Ad ơi em đang phân vân giữa dây sport loop và sport band ad có thể làm video so sáng hai dây được không ạaaaa
Nếu có thì test hai dây khi vào nước nhaaa",2023-02-02T01:06:16Z,
209,HiAigBLn0lY,"Quay phim của Ss nó lởm lởm thế nào ấy, sài 21u nhưng quay hơi giật khi di chuyển.",2023-02-02T00:33:08Z,
210,HiAigBLn0lY,Nhìn giống mi con xiaomi làm bằng gốm hồi đó quá,2023-02-02T00:28:42Z,
211,HiAigBLn0lY,Co nên chuyen 14pm sang con s23 ko nhỉ sợ hối hận 😊,2023-02-01T23:58:32Z,"K nhé<>Nên nhé<>Mua thêm, chuyển qua làm gì<>Nên nha bạn. 14pm xài chán lắm"
212,HiAigBLn0lY,KO QUÁ BẤT NGỜ,2023-02-01T23:56:55Z,
213,HiAigBLn0lY,Hẹn bạn năm sau nữa. Khi note 20 ultra đã đến 5 tuổi,2023-02-01T23:52:11Z,
214,HiAigBLn0lY,Note 20 ultra vẫn còn êm 😁😁😁,2023-02-01T23:37:34Z,"Tôi vẫn yên vị với N10+ hongkong đây nà, vẫn ngon lành và chưa cần nâng cấp nà 😁<>Pin như hạch mà bảo êm 😂<>Yup . Công nhận. Nhưng mà máy của mình thì bị 4 sọc r nên phải nâng cấp thôi 🤣🤣🤣<>Đừng có nở mũi... Không biết chết màn lúc nào đâu bạn :))))<>Note 9 512gb đang sài chạy vù vù 😂"
215,HiAigBLn0lY,"Rất thích và rất muốn mua,nhưng hiện tại con S21U đang dùng còn rất tốt đối vs mình",2023-02-01T23:29:49Z,"@@longtran2086 Bạn đợi chút , để tui hỏi vợ tui xem bạn có nên đổi không."
216,HiAigBLn0lY,Cảm giác s23 làm màu chìm hơn s22 dù là màu trắng,2023-02-01T21:40:14Z,
217,HiAigBLn0lY,Màu xanh năm nay xấu quá ko đẹp bằng màu xanh trên s22 ultra,2023-02-01T19:10:34Z,
218,HiAigBLn0lY,♥️,2023-02-01T19:10:33Z,
219,HiAigBLn0lY,"Nói nhanh quá Minh Đức ơi, đôi lúc líu cả lưỡi.",2023-02-01T19:02:29Z,
220,HiAigBLn0lY,Ngon lành,2023-02-01T18:50:18Z,
221,HiAigBLn0lY,💯💯💯,2023-02-01T18:34:47Z,
222,HiAigBLn0lY,Cmt 1st,2023-02-01T18:27:47Z,
223,kfYhDuJvzA0,"thà viết spen nó hiện y chang chữ mình viết rồi gửi, chứ để nó deley hơi khựng chưa kể nhiều người viết nó ko nhận ra dễ sai chính tả",2023-05-08T02:43:16Z,
224,kfYhDuJvzA0,"Giá như dòng samsung galaxy ultra nhỏ hơn 1 tẹo mà vẫn đủ tính năng màn đẹp, zoom và chụp hình đẹp như vậy thì quá tuyệt",2023-04-26T08:06:12Z,Note 10 vẫn ngon mà bạn.<>Giống note 10 mình cũng muốn như vậy nhưng màn hình nhỏ
225,kfYhDuJvzA0,Trải nghiệm cực kì tốt..tuy nhiên tôi chê viền nhôm. Mới mua về đc mấy hôm dùng ốp spigen rugged armor.. Rơi từ mặt bàn xuống móp luôn góc. Haizz trước dùng note 8 và ốp sipen rugged armor  rơi xxx lần mà ko móp gì,2023-04-22T07:47:31Z,
226,kfYhDuJvzA0,S23U đỉnh thật sự,2023-04-15T16:24:19Z,
227,kfYhDuJvzA0,Đang dùng s22 ultra. Nhưng thấy s23 ultra vẫn nghiện,2023-03-21T13:40:11Z,
228,kfYhDuJvzA0,"mod minh đức thường dùng từ ""loài người"" nghe nó nói, khác biệt, và khá thú vị",2023-03-05T09:36:33Z,
229,kfYhDuJvzA0,Những ai đang xài 14pm nên up lên s23 ultra,2023-02-27T11:37:59Z,
230,kfYhDuJvzA0,"Nhu cầu thông thường của tôi cũng như nhiều người là 256GB là dư dùng rồi. Tôi đang dùng Note 10 Plus 256GB/Ram 12GB. Nhưng rất tiết S23 Ultra lần này là bộ nhớ 256GB mà Ram chỉ có 8GB thôi, chắc chắn sẽ chậm. Trong khi S22 Ultra 256GB thì dùng Ram 12GB. 
Năm nay chắc chắn Samsung bán S23 Ultra sẽ không cháy hàng như kỳ vọng bởi yếu tố đó. Nhu cầu thông thường của đại đa số là 256GB. Đó là yếu tố tôi quyết định không đổi.",2023-02-23T23:55:13Z,:)))) hẳn là chắc chắn sẽ chậm vì ram 8gb =)))) phát biểu hiểu biết quá cơ :))))
