Link,Date,Comment
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Mấy con xít đơ quên sao được vụ này. Đang yên đang lành giờ lại phải lọc cọc lên xin nó phát củ sạc chùa. Ỉa vl
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"May là nói tiếng việt, k hiểu thì khỏi hiểu thôi😃"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"haha này còn đỡ, chứ củ sạc của apple là phải bò tiền mua riêng đó nha"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"nhưng xu hướng là android. Và ifan lúc nào cũng bị vả, bằng chứng là nhiều người cmt từ nhiều bài viết cũng là ifan nói chứ đâu"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"mua cục sạc bên thứ 3 luôn bác, cần gì mua sạc apple. Mặc dù sạc apple nó dùng linh kiện xịn, hoàn thiện ngon vc. Em mua con anker 3 năm nay, chấp mọi kiểu bỏ củ sạc luôn."
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Ifan chưa nói chỉ có mày đi nói , ngại dùm"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"tui ko hiểu cho lắm, ví dụ thà apple có bán củ sạc đi, thì sao giá nó lại đắt hơn, trong khi củ sạc cũng tới 27w, đắt hơn so với hãng bên thứ 3?"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Vì sức mạnh thương hiệu và là hàng chính chủ của apple đó bác. Người dùng trả giá cao hơn nhưng cũng yên tâm hơn vì chất lượng linh kiện phần cứng luôn được đảm bảo hơn (mặc dù tỉ lệ chết là có). Còn đối với người dùng thông thường thì họ sẽ phải mất công đi tìm hiểu xem sạc này có tốt không, linh kiện thế nào, ripple noise ra sao. Không phải ai cũng có thời gian mà đi tìm hiểu bác ạ, nên họ mua luôn của của apple cho nhanh. Cái này nó gọi là chi phí cơ hội.

Còn kiểu như em với bác có thời gian tìm hiểu thì cứ múc hàng bên thứ 3 cho rẻ, tội gì cắm đầu vào con sạc apple cho đắt.

Cũng giống như bác chơi mấy con máy ảnh, lens bên thứ 3 luôn rẻ hơn lens chính chủ."
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"tại do này làm tui nhớ đến con chuột của apple, giá thành đắt mà thiết kế nhìn dị quá 😂. Nên mua chuột bên ngoài dùng vẫn rẻ hơn"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,haha
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"con magic mouse đấy thì đẹp với tính năng hiện đại, nhưng cầm thì đau mỏi tay bỏ bu."
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Ko biết sam đã bỏ đc cái cằm xúc phạm người dùng chưa, lợi nhuận giảm 95% thì đi bán thiên hà A21 nhựa lấy số là ngon rồi 😆
| Sent from Mr.Anderson Using IPHONE 14 PROMAX 1TB |"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"bỏ rồi ông, giống như iphone, bỏ kiểu gì thì vẫn lòi cái tai thỏ ra thôi. Giờ chuyển sang dynamic, chắc sắp bỏ cụm cảm biến luôn rồi"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Vuông tròn gì cũng được miễn màn hình phẳng với viền trên dưới bằng nhau là ôkê. Màn cong kiếm miếng dán ngon như iPhone lòi mắt chẳng thấy, dán miếng hãng được cả tháng hơn thì bị nổ miếng dán thành mảng mảng. 
Cầm con iPhone viền trên dưới nó cân xứng thích thật sự còn SS không đều ngứa mắt ghê. 
Mình từng dùng con S22U sau 7 tháng thì bye bye về lại 14PM"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Nude thì ai chả thích bác, cơ mà rơi phát là đi 1 mớ. Iphone thì mình chưa trải nghiệm thay màn chứ ipad và android thì thay mấy lần rồi vì mình cũng kg dùng ốp hay dán màn hình."
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,2 ngày cuối tuần đông khách thuê rửa bát nên nói mạnh quá nhỉ
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Người ta dùng giữ kỹ, thích điện thoại hạn chế bị trầy xước thì dùng ốp thôi thằng này, chưa kể tật hay làm rơi điện thoại không đeo ốp thì có mà nát sớm à. Đâu phải dùng điện thoại Tàu rách 2-3tr như chú em đâu mà thích đâu vứt đấy."
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Ko flat đc đâu , mấy a tàu flat truoc đã thì sung mới làm"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Mấy thằng fan cuồng rất quan tâm tới Samsung vậy, mới chỉ là tin đồn nhưng mấy bố vào phán với bốc phét như đúng roiof"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Tuyệt, mua luôn không phải nghĩ"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Bỏ là rất tốt, màn cong xài như cc. Rớt phát là bể.
Sam nên xài màn phẳng xịn và viền nhôm nhám cho con s24u đi. T ghét cái viền bóng quá ghét mà từ thằng sam tới táo đều xài bóng cho flagship 😮‍💨"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Mua bản độc quyền có ngay viền nhám
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Màn phẳng rớt chắc méo vỡ
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"S24U nó xài viền titan đó, như đồng hồ Watch 5 Pro của nó"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Đúng còn gì bác,màn cong thì viền kính nó tràn ra tận mép nên khi rơi tỉ lệ phần màn hình cong bị va chạm cao hơn màn phẳng và nhiều tình huống bị vỡ hơn là đương nhiên, chứ cong hay phẳng khi tiếp đất chả vở."
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Ngu vcc. Phẳng nó sẽ khó vỡ hơn cong. Đó là điều mà cả thế giới công nhận. Chứ cái cc gì mà k vỡ
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"T chỉ khoái viền mờ, lưng mờ. Titan, thép hay nhôm gì cũng dc. Không quan tâm lắm"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Ai bảo mày phẳng khó vỡ hơn cong? Mày xem kính cửa kính ô tô cong hay phẳng bền hơn?
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"M lại so ngu 😆 nhưng chắc m ko có 4b rùi nên mới sủa ngu thế 🤣
Còn ai bảo hả, m éo biết đọc à??? Mọi ng trên thế giới đều công nhận MÀN HÌNH đt cong dễ vỡ hơn MÀN HÌNH đt phẳng khi rơi và va đập.
Nc với mấy thằng ngu như m oải ghê 😮‍💨"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Làm màn hình cong đi, người dùng samsung chê màn phẳng"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Cong hay thẳng thì năm nào cũng đổi
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Con phone trên dưới 10 củ hàng năm đổi thì dc, trên 20 thấy hơi phí, tiền để làm cái khác hợp lý hơn."
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Đây rồiii =))
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Lead uy tín ghê: “tỷ lệ 19.5:9 thay vì 19.3:9 như S23Ultra trước đây, đồng nghĩa với máy sẽ ngắn hơn và bè ra ở chiều ngang hơn”
Như này thì là dài và hẹp hơn mà."
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,S24u phiên bản xperia à
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Ss thiết kế xấu
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,moá chỉ chờ có thể để mua dòng Ultra
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Thêm camera ẩn dưới màn hình thì S24 Ultra y hệt ZTE red magic 7, 8 Pro/Pro+ series luôn 😁"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Chắc tác giả nhầm, S24 có tỉ lệ 19.5:9 thì máy thuôn dài hơn S23 tỉ lệ 19.3:9 chứ."
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Đáng nhẽ phải vứt cái màn hình cong từ lâu rồi
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,ai rồi cũng phải vuông thôi.
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Giống wp nhỉ
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Làm thêm cái viên thuốc nữa cho nó giống hẳn
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Mang tiếng màn hình to bự chảng, nhưng cứ bẻ cong 2 viền nhìn như bị khuyết tật 😆"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Con s23ul thô và khó cầm, đút túi cũng cấn. S24ul thế này thì chán"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Cá nhân mình đánh giá samsung note 10 vẫn là thiết kế đáng tiền nhất của Samsung, bao năm rồi vẫn thấy đẹp"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Sony thì sao ? Đó mới là con máy đẹp nhất, dăm ba bọn samsung chưa bao giờ cho ra được con đt đủ đẹp"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Dù sao thì thiết kế của Samsung dòng Ultra vẫn là đẹp nhất trong đám điện thoại cao cấp bây giờ
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Viền dày và máy dày hơn chả sao. Thích nhất cái thiết kế màn phẳng và khung titan, nâng cấp cái cam 10x là đỉnh luôn."
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Cong nhìn vẫn đẹp hơp, vuốt sướng hơn phẳng nhiều, ko bị cấn tay"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Cách Xiaomi đặt tên như thể hiện rằng họ hiểu họ luôn kém Apple 1 bậc
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Nếu mà đúng thật thì theo cảm nhận cá nhân là xấu
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Đẹp,vẫn thích vuông thành sắc cạnh như thế này,chờ đợi quả sắp xếp camera xem sao nữa"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Định vả bọn cong vô cực vô dụng tiệm cận sự hoàn hảo à?
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Cũng quay về với thiết kế vuông của Note huyền thoại.
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Phẳng là đúng rồi. Dẫn đầu cái xu thế màn cong ngớ ngẩn bao nhiêu năm. Đẹp nhưng mà không có giá trị sử dụng.
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Miễn là đừng dùng chip exynos là được
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Đúng đó, cơ mà nhà Samsung không dám đưa chip exynos vào hàng đỉnh của chop đâu, hay còn gọi là không dám tự tay bóp dái"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Có sọc ko?
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Vuông quá cấn tay. Nghe nói khjng Titanium giống Iphone 15 Pro max. Thế thì sẽ đắt và phí. Vì tuổi thọ của phone 1 là rất yểu vì cái màn hình. Nó có chuyện thì chi phí thay bằng 1/2 cái phone mới và bằng hoặc hơn cái phone xài cỡ 1 năm. Khung không cần phải bền thế vì hợp kim nhôm cũng đủ đáp ứng rồi. Rơi rớt thì sẽ bị trầy mốp nhưng màn hình ok là ngon. Trong ốp vô thì nhà tranh cũng như nhà ngói. Còn khung Titan thì nhẹ và bền nhưng....thôi thì giảm đuoejc cái gì giảm cho giá thành nó thấp dễ tiếp cận hơn. 1 cái phone bề ngoài còn ngon như lên đời cũng mất giá như nhau. Thêm vài trăm hay 1 triệu cho cái phone nào ít trầy còn nguyên phụ kiện...Néu có lựa chọn khung nhựa nắp nhự như trước kia mà Cấu hình tương đương giá rẻ hơn mình sẽ chọn ngay. Mua cái ốp UAG là bảo vệ tốt. Ý kiến cá nhân thôi. Hahaha
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"""tỷ lệ 19.5:9 thay vì 19.3:9 như S23Ultra trước đây, đồng nghĩa với máy sẽ ngắn hơn và bè ra ở chiều ngang hơn"" => có lộn ko ad, 19.5 là dài và hẹp hơn 19.3 chứ làm sao mà lại ngắn và bè hơn được??"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Tính mua 1 con samsung, thử xài 1 lần sau bao nhiêu năm cạch Samsung
Nhưng năm nay thì màn cong
Năm sau màn phẳng nhưng xài exynos"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Mía, mấy con Note nó đã bè lắm rồi, tay nải chuối mà cầm còn phát mệt 😆 Giờ mà nó còn bè ra nữa thì nghỉ phẻ. Tính ra làm con S23+ ngon, bổ, rẻ mà còn khỏi phải lo màn cong dán cường lực nó mệch 😃)"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Nhục quá, lăng xê màn hình cong cho đã giờ phải theo đít táo xài lại màn phẳng, nhổ ra liếm lại là nghề của Sung"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,màn phẳng thằng nào chả làm mà kêu theo đít táo. Gì cũng do táo định nghĩa hết ah
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Chắc Nokia mấy cái đen trắng là màn hình gợn sóng chứ méo phẳng???
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Ý là lăng xê màn cong cho đã, quảng cáo ưu việt này nọ giờ quay lại làm màn phẳng nhục như con chó, thế mấy cái ưu việt trước đây đổ xuống sông hết rồi à"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"vậy cái ý này liên quan gì đến ""táo""?"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Thích thiết kế này và chắc chắn sẽ lên S24U. Viền màn hình đều nhau nữa là ok quá tuyệt vời.
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Tạm biệt cái màn cong như cc. Dù nhìn rất chi là chảnh nhưng dùng thì như đbrr.
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"ơ, nhìn phát liên tưởng ngay tới lumia"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Thiết kế này phù hợp hơn với màn hình gập sẽ áp dụng trong tương lai . Good job.
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,"Sau khi bỏ màn hình cong thì Samsung sẽ làm gì tiếp theo? Không lẽ bỏ luôn dòng Z Fold Flip à???
Thiết kế vuông vậy khác gì Sony ngày xưa, cầm cấn tay đau bỏ mẹ"
https://tinhte.vn/thread/samsung-galaxy-s24-ultra-se-co-man-hinh-phang-va-thiet-ke-rat-vuong.3709913/,5 tháng,Sam dày hơn phần còn lại. haha
